CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE
3;35;3549904;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;25;1;0;0;21;11;0;0;10;0;0;0;5;0;0;0;7;0;1;6;11;1;0;14;3;2;0;0;7;21;19;2;0;0;0;5;2;1;6;6;1;0;11;3;3;0;0;4;2;2;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;26;0;21;0;2;0;0;0;0;0;13;0;0;0;0;13;0;0;13;0;10;0;0;0;0;10;0;0;10;0;2;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;1;0;21;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38461538461538464;2022
3;35;3549904;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;34;15;0;0;29;27;0;0;2;0;0;0;20;0;0;0;23;6;2;6;8;3;1;22;3;9;1;1;13;46;34;12;0;0;0;17;6;1;7;11;3;1;24;2;9;2;1;8;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;48;1;45;1;1;0;0;0;0;0;26;0;0;0;0;26;0;0;22;4;21;0;0;0;0;21;0;0;16;5;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;7;0;40;6;0;0;1;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0.3469387755102041;2022
3;35;3549904;0;2;1;4;2;1268545;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;9;3;0;0;12;7;5;0;2;0;0;0;0;0;0;0;6;1;1;1;2;1;0;8;2;2;0;0;0;10;9;1;0;0;0;4;0;1;2;2;1;0;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;10;0;0;0;1;1;1;0;2;0;0;0;0;2;2;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;3;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4166666666666667;2022
3;35;3549904;0;2;1;4;2;100307;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;19;7;0;0;26;10;16;0;1;0;0;0;0;0;0;0;16;5;2;2;1;0;0;22;0;1;0;0;3;13;11;2;0;0;0;9;2;1;0;1;0;0;11;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;13;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;8;0;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5384615384615384;2022
3;35;3549904;0;2;2;4;2;95400;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;15;2;0;0;6;6;0;0;0;0;0;0;11;0;0;0;5;4;2;2;3;1;0;8;3;2;1;0;3;30;23;7;0;0;0;6;10;4;3;5;2;0;21;1;5;1;0;2;4;4;0;0;0;0;1;0;0;1;1;1;0;3;0;1;0;0;0;17;0;30;0;4;0;0;0;0;0;16;0;0;0;0;16;0;0;16;0;30;0;0;0;0;30;1;0;30;0;4;0;0;0;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;12;0;11;19;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6875;2022
3;35;3549904;0;2;2;4;2;1575905;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;10;2;0;0;6;5;1;0;0;0;0;0;6;0;0;0;4;0;2;2;3;1;0;6;0;0;0;0;6;4;3;1;0;0;0;1;0;1;0;1;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;2022
3;35;3549904;0;2;2;5;2;84698;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;7;5;0;0;1;0;1;0;0;0;0;0;1;10;0;0;2;1;0;3;4;1;1;9;1;2;0;0;0;6;5;1;0;0;0;0;0;0;2;3;0;1;6;0;0;0;0;0;3;3;0;0;0;0;0;0;0;1;2;0;0;3;0;0;0;0;0;12;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;3;3;0;1;2;0;0;0;0;0;0;0;0;0;5;5;3;2;0;0;0;0;0.6666666666666666;2022
3;35;3549904;0;2;3;4;2;1472538;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;6;8;0;0;14;14;0;0;0;0;0;0;0;0;0;0;4;1;2;2;5;0;0;2;0;4;0;0;8;7;3;4;0;0;0;1;0;2;1;3;0;0;1;0;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2022
3;35;3549904;0;2;3;4;2;1471680;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;17;3;0;0;20;20;0;0;0;0;0;0;0;0;0;0;2;4;3;5;6;0;0;2;2;1;0;0;15;10;8;2;0;0;0;1;0;2;1;5;1;0;0;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2022
3;35;3549102;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;13;0;0;0;13;13;0;0;0;0;0;0;0;0;0;0;0;4;3;3;2;1;0;12;0;1;0;0;0;21;20;1;0;0;0;0;6;5;4;3;3;0;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;3;0;16;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38461538461538464;2022
3;35;3550308;1;1;1;4;2;39988;"""0115L15""";01;011;0115;2;0;1;1;1;73;21;52;0;56;0;17;0;150;50;100;0;120;0;30;0;56;40;16;18;38;39;25;33;0;0;0;0;0;17;0;0;0;44;3;4;3;1;1;0;40;2;13;1;0;0;133;99;34;35;98;0;106;11;7;5;3;1;0;91;13;29;0;0;0;27;19;8;0;27;0;18;2;3;3;0;1;0;19;2;6;0;0;0;55;1;132;1;27;0;0;0;0;0;14;0;0;0;0;14;14;0;0;0;23;0;0;0;0;23;23;0;0;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;2;0;107;26;0;19;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9464285714285714;2022
3;35;3550308;1;1;1;4;2;7261;"""0115L15""";01;011;0115;2;0;1;1;1;263;115;148;0;230;0;33;0;174;48;126;0;141;0;33;0;62;45;17;8;54;29;29;29;0;0;0;0;0;33;0;0;0;28;14;8;8;3;1;0;14;3;14;1;0;30;151;100;51;0;151;0;63;42;19;12;13;2;0;21;5;14;0;1;110;35;26;9;0;35;0;13;7;8;2;3;2;0;7;2;2;0;1;23;60;2;148;3;35;0;1;0;1;0;2;0;0;0;0;2;2;0;0;0;17;0;0;0;0;17;17;0;0;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;9;0;129;22;0;30;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.6774193548387097;2022
3;35;3550308;1;1;1;4;2;8583;"""0115L15""";01;011;0115;2;0;1;1;1;310;140;170;0;220;0;90;0;453;74;379;0;232;0;221;0;94;53;41;5;89;70;70;25;0;7;0;0;0;24;0;0;0;62;10;7;7;6;2;0;58;11;23;1;0;1;127;80;47;46;81;0;80;19;13;5;8;2;0;77;14;34;0;0;2;23;16;7;13;10;0;9;6;5;1;2;0;0;13;2;8;0;0;0;94;0;127;0;23;0;3;1;2;0;39;0;0;0;0;39;5;0;6;29;56;0;0;0;0;56;10;0;20;34;12;0;0;0;0;12;3;0;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;11;0;109;18;0;19;4;0;0;0;0;0;0;0;0;0;56;15;34;15;0;0;0;0;0.46808510638297873;2022
3;35;3550308;1;1;1;5;2;29351;"""0115L15""";01;011;0115;2;0;1;1;1;75;75;0;0;75;0;0;0;124;124;0;0;124;0;0;0;23;18;5;23;0;23;22;1;0;0;0;0;0;0;0;0;0;22;1;0;0;0;0;0;16;0;3;1;0;3;155;131;24;155;0;0;131;19;3;1;0;1;0;125;6;11;3;0;10;53;45;8;53;0;0;44;7;0;1;0;1;0;47;3;2;1;0;0;23;0;153;2;51;2;3;1;3;0;5;0;0;0;0;5;1;0;5;0;58;1;1;0;0;57;26;0;57;0;27;1;1;0;0;26;12;0;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;15;0;45;110;0;18;35;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0.4782608695652174;2022
3;35;3550308;1;1;1;5;2;1550895;"""0115L15""";01;011;0115;2;0;1;1;1;29;29;0;0;29;0;0;0;50;50;0;0;50;0;0;0;24;19;5;24;0;24;16;8;0;0;0;0;0;0;0;0;0;21;2;1;0;0;0;0;21;0;2;0;0;1;24;19;5;24;0;0;24;0;0;0;0;0;0;23;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;24;0;0;0;0;0;0;0;5;1;1;0;0;4;3;0;1;0;2;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;18;0;2;22;0;0;0;0;0;0;0;0;2;2;0;0;8;5;8;0;0;0;0;0;0.08333333333333333;2022
3;35;3550308;1;1;2;4;2;1204392;"""0115L15""";01;011;0115;2;0;1;1;1;520;260;260;0;360;0;160;0;96;43;53;0;70;0;26;0;53;28;25;27;26;52;28;24;0;0;0;0;0;1;0;0;0;36;10;4;1;1;1;0;15;1;7;1;0;29;128;78;50;46;82;0;77;31;7;3;5;3;2;21;2;9;1;1;94;29;19;10;6;23;0;11;8;4;1;3;1;1;3;1;2;0;1;22;53;0;128;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;19;19;0;0;0;6;0;0;0;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;6;0;124;4;0;29;0;0;0;0;0;0;0;0;0;0;169;53;128;29;0;0;0;0;0.7169811320754716;2022
3;35;3550308;1;1;2;5;2;119232;"""0115L15""";01;011;0115;2;0;1;1;1;124;50;74;0;110;0;14;0;23;0;23;0;9;0;14;0;23;10;13;20;3;9;9;0;0;0;0;0;0;14;0;0;0;0;0;2;2;10;7;2;5;2;5;0;0;11;22;9;13;19;3;0;0;0;2;2;10;6;2;5;2;5;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;3;0;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.043478260869565216;2022
3;35;3550308;1;1;2;5;2;38161;"""0115L04""";01;011;0115;2;0;1;1;1;236;107;129;0;220;0;16;0;105;54;51;0;89;0;16;0;80;49;31;41;39;64;64;0;0;0;0;0;0;16;0;0;0;51;15;7;1;5;1;0;36;7;36;0;0;1;76;49;27;32;44;0;52;15;3;1;3;2;0;38;7;26;3;1;1;4;2;2;0;4;0;1;2;0;0;1;0;0;1;0;2;1;0;0;80;0;75;1;4;0;4;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;39;0;43;33;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.8625;2022
3;35;3550308;1;1;2;5;2;1438706;"""0115L13""";01;011;0115;2;0;1;1;1;263;126;137;0;250;0;13;0;93;46;47;0;80;0;13;0;72;43;29;35;37;59;59;0;0;0;0;0;0;13;0;0;0;37;13;6;9;5;1;1;36;5;29;1;0;1;114;81;33;32;82;0;67;21;7;10;6;2;1;67;11;33;2;0;1;17;11;6;0;17;0;7;4;3;3;0;0;0;8;4;4;1;0;0;70;2;113;1;17;0;5;3;3;1;2;0;0;0;0;2;2;0;0;0;27;0;0;0;0;27;27;0;0;0;2;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;27;0;89;25;0;13;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9166666666666666;2022
3;35;3550308;1;1;3;5;2;1156745;"""0115L04""";01;011;0115;2;0;1;1;1;75;75;0;0;25;0;25;25;60;60;0;0;25;0;25;10;24;16;8;24;0;24;24;0;0;0;0;0;0;0;0;0;0;11;9;1;2;1;0;0;11;1;1;0;0;11;92;62;30;92;0;0;42;21;8;9;4;6;2;53;4;10;1;0;24;18;12;6;18;0;0;4;8;3;1;0;1;1;11;0;4;0;0;3;24;0;90;2;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;16;0;53;39;0;15;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2022
3;35;3550308;1;1;4;1;1;1188380;"""0115L13""";01;011;0115;2;1;1;1;1;54;54;0;0;40;0;14;0;398;398;0;0;384;0;14;0;54;34;20;54;0;40;0;32;0;8;0;0;0;14;0;0;0;28;5;5;6;5;4;1;35;6;12;0;0;1;152;109;43;152;0;0;89;28;8;11;8;8;0;92;12;35;2;1;10;17;14;3;17;0;0;10;3;3;0;0;1;0;9;2;2;0;0;4;54;0;152;0;17;0;11;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;5;1;5;0;49;49;17;4;21;0;6;6;1;0;3;0;40;14;0;106;46;0;12;5;0;0;0;0;0;25;4;24;2;49;4;45;11;0;0;0;0;1.1296296296296295;2022
3;35;3550308;1;1;4;1;1;1400668;"""0115L15""";01;011;0115;2;1;1;1;1;68;0;68;0;40;0;28;0;213;0;213;0;198;0;15;0;50;36;14;0;50;39;0;39;0;0;0;0;0;11;0;0;0;28;8;3;4;5;2;0;24;6;18;1;0;1;136;94;42;0;136;0;60;33;14;10;15;4;0;84;17;31;1;0;3;10;8;2;0;10;0;7;2;0;1;0;0;0;9;0;1;0;0;0;49;1;135;1;10;0;7;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;20;8;1;10;0;59;59;23;5;29;0;4;4;1;0;2;0;37;13;0;92;44;0;6;4;0;0;0;0;0;20;4;20;3;45;10;43;4;1;0;0;0;1.28;2022
3;35;3550308;1;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;474;368;106;0;0;474;474;0;0;0;0;0;0;0;0;0;0;62;57;72;82;133;58;10;214;85;170;4;1;0;1035;777;258;0;0;0;91;117;166;215;308;119;19;483;170;363;11;1;7;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;473;1;1034;1;1;0;17;12;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;423;51;0;922;113;0;1;0;0;0;0;0;0;0;0;0;0;54;11;51;0;0;0;0;0;0.4388185654008439;2022
3;35;3550308;1;2;1;4;2;1183559;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49;35;14;0;0;27;27;0;0;0;0;0;0;22;0;0;0;10;11;10;8;6;3;1;26;3;7;0;0;13;86;57;29;0;0;0;13;16;11;17;18;9;2;49;9;10;1;0;17;6;5;1;0;0;0;1;1;0;1;2;0;1;4;1;0;0;0;1;49;0;86;0;6;0;1;1;1;0;47;0;0;0;0;47;1;0;47;0;86;0;0;0;0;86;2;0;85;0;6;0;0;0;0;6;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;31;0;44;42;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.673469387755102;2022
3;35;3550308;1;2;1;4;2;1486628;"""0115L18""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;10;1;0;0;10;10;0;0;0;0;0;0;1;0;0;0;3;1;0;1;5;0;1;4;2;2;0;0;3;14;14;0;0;0;0;0;1;3;0;6;4;0;4;3;4;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;14;0;0;0;0;0;0;0;11;0;0;0;0;11;0;0;11;0;14;0;0;0;0;14;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3;0;10;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7272727272727273;2022
3;35;3550308;1;2;1;4;2;1125999;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;16;4;0;0;10;10;0;0;0;0;0;0;10;0;0;0;5;0;6;3;5;1;0;11;3;2;0;0;4;23;14;9;0;0;0;2;3;5;5;7;1;0;10;3;4;0;1;5;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;20;0;23;0;1;0;1;0;0;0;20;0;0;0;0;20;0;0;20;0;23;0;0;0;0;23;0;0;23;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;7;0;17;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.7;2022
3;35;3550308;1;2;1;4;2;1607547;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;16;6;0;0;16;10;6;0;0;0;0;0;6;0;0;0;4;4;3;3;5;3;0;5;1;5;1;2;8;18;14;4;0;0;0;4;4;1;2;4;3;0;4;0;5;1;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;7;0;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2022
3;35;3550308;1;2;1;4;2;1608181;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;18;7;0;0;19;11;8;0;0;0;0;0;6;0;0;0;5;6;3;5;5;1;0;4;2;6;0;0;13;22;15;7;0;0;0;4;5;3;5;4;1;0;2;2;6;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;7;0;16;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2022
