CO_REGIAO;CO_UF;CO_MUNICIPIO;IN_CAPITAL;TP_DIMENSAO;TP_ORGANIZACAO_ACADEMICA;TP_CATEGORIA_ADMINISTRATIVA;TP_REDE;CO_CURSO;CO_CINE_ROTULO;CO_CINE_AREA_GERAL;CO_CINE_AREA_ESPECIFICA;CO_CINE_AREA_DETALHADA;TP_GRAU_ACADEMICO;IN_GRATUITO;TP_MODALIDADE_ENSINO;TP_NIVEL_ACADEMICO;QT_CURSO;QT_VG_TOTAL;QT_VG_TOTAL_DIURNO;QT_VG_TOTAL_NOTURNO;QT_VG_TOTAL_EAD;QT_VG_NOVA;QT_VG_PROC_SELETIVO;QT_VG_REMANESC;QT_VG_PROG_ESPECIAL;QT_INSCRITO_TOTAL;QT_INSCRITO_TOTAL_DIURNO;QT_INSCRITO_TOTAL_NOTURNO;QT_INSCRITO_TOTAL_EAD;QT_INSC_VG_NOVA;QT_INSC_PROC_SELETIVO;QT_INSC_VG_REMANESC;QT_INSC_VG_PROG_ESPECIAL;QT_ING;QT_ING_FEM;QT_ING_MASC;QT_ING_DIURNO;QT_ING_NOTURNO;QT_ING_VG_NOVA;QT_ING_VESTIBULAR;QT_ING_ENEM;QT_ING_AVALIACAO_SERIADA;QT_ING_SELECAO_SIMPLIFICA;QT_ING_EGR;QT_ING_OUTRO_TIPO_SELECAO;QT_ING_PROC_SELETIVO;QT_ING_VG_REMANESC;QT_ING_VG_PROG_ESPECIAL;QT_ING_OUTRA_FORMA;QT_ING_0_17;QT_ING_18_24;QT_ING_25_29;QT_ING_30_34;QT_ING_35_39;QT_ING_40_49;QT_ING_50_59;QT_ING_60_MAIS;QT_ING_BRANCA;QT_ING_PRETA;QT_ING_PARDA;QT_ING_AMARELA;QT_ING_INDIGENA;QT_ING_CORND;QT_MAT;QT_MAT_FEM;QT_MAT_MASC;QT_MAT_DIURNO;QT_MAT_NOTURNO;QT_MAT_0_17;QT_MAT_18_24;QT_MAT_25_29;QT_MAT_30_34;QT_MAT_35_39;QT_MAT_40_49;QT_MAT_50_59;QT_MAT_60_MAIS;QT_MAT_BRANCA;QT_MAT_PRETA;QT_MAT_PARDA;QT_MAT_AMARELA;QT_MAT_INDIGENA;QT_MAT_CORND;QT_CONC;QT_CONC_FEM;QT_CONC_MASC;QT_CONC_DIURNO;QT_CONC_NOTURNO;QT_CONC_0_17;QT_CONC_18_24;QT_CONC_25_29;QT_CONC_30_34;QT_CONC_35_39;QT_CONC_40_49;QT_CONC_50_59;QT_CONC_60_MAIS;QT_CONC_BRANCA;QT_CONC_PRETA;QT_CONC_PARDA;QT_CONC_AMARELA;QT_CONC_INDIGENA;QT_CONC_CORND;QT_ING_NACBRAS;QT_ING_NACESTRANG;QT_MAT_NACBRAS;QT_MAT_NACESTRANG;QT_CONC_NACBRAS;QT_CONC_NACESTRANG;QT_ALUNO_DEFICIENTE;QT_ING_DEFICIENTE;QT_MAT_DEFICIENTE;QT_CONC_DEFICIENTE;QT_ING_FINANC;QT_ING_FINANC_REEMB;QT_ING_FIES;QT_ING_RPFIES;QT_ING_FINANC_REEMB_OUTROS;QT_ING_FINANC_NREEMB;QT_ING_PROUNII;QT_ING_PROUNIP;QT_ING_NRPFIES;QT_ING_FINANC_NREEMB_OUTROS;QT_MAT_FINANC;QT_MAT_FINANC_REEMB;QT_MAT_FIES;QT_MAT_RPFIES;QT_MAT_FINANC_REEMB_OUTROS;QT_MAT_FINANC_NREEMB;QT_MAT_PROUNII;QT_MAT_PROUNIP;QT_MAT_NRPFIES;QT_MAT_FINANC_NREEMB_OUTROS;QT_CONC_FINANC;QT_CONC_FINANC_REEMB;QT_CONC_FIES;QT_CONC_RPFIES;QT_CONC_FINANC_REEMB_OUTROS;QT_CONC_FINANC_NREEMB;QT_CONC_PROUNII;QT_CONC_PROUNIP;QT_CONC_NRPFIES;QT_CONC_FINANC_NREEMB_OUTROS;QT_ING_RESERVA_VAGA;QT_ING_RVREDEPUBLICA;QT_ING_RVETNICO;QT_ING_RVPDEF;QT_ING_RVSOCIAL_RF;QT_ING_RVOUTROS;QT_MAT_RESERVA_VAGA;QT_MAT_RVREDEPUBLICA;QT_MAT_RVETNICO;QT_MAT_RVPDEF;QT_MAT_RVSOCIAL_RF;QT_MAT_RVOUTROS;QT_CONC_RESERVA_VAGA;QT_CONC_RVREDEPUBLICA;QT_CONC_RVETNICO;QT_CONC_RVPDEF;QT_CONC_RVSOCIAL_RF;QT_CONC_RVOUTROS;QT_ING_PROCESCPUBLICA;QT_ING_PROCESCPRIVADA;QT_ING_PROCNAOINFORMADA;QT_MAT_PROCESCPUBLICA;QT_MAT_PROCESCPRIVADA;QT_MAT_PROCNAOINFORMADA;QT_CONC_PROCESCPUBLICA;QT_CONC_PROCESCPRIVADA;QT_CONC_PROCNAOINFORMADA;QT_PARFOR;QT_ING_PARFOR;QT_MAT_PARFOR;QT_CONC_PARFOR;QT_APOIO_SOCIAL;QT_ING_APOIO_SOCIAL;QT_MAT_APOIO_SOCIAL;QT_CONC_APOIO_SOCIAL;QT_ATIV_EXTRACURRICULAR;QT_ING_ATIV_EXTRACURRICULAR;QT_MAT_ATIV_EXTRACURRICULAR;QT_CONC_ATIV_EXTRACURRICULAR;QT_MOB_ACADEMICA;QT_ING_MOB_ACADEMICA;QT_MAT_MOB_ACADEMICA;QT_CONC_MOB_ACADEMICA;TX_EVASAO;ANO_BASE;IN_COMUNITARIA;IN_CONFESSIONAL;QT_ING_RVPPI;QT_ING_RVQUILO;QT_ING_RVREFU;QT_ING_RVPOVT;QT_ING_RVIDOSO;QT_ING_RVINTERN;QT_ING_RVMEDAL;QT_ING_RVTRANS;QT_MAT_RVPPI;QT_MAT_RVQUILO;QT_MAT_RVREFU;QT_MAT_RVPOVT;QT_MAT_RVIDOSO;QT_MAT_RVINTERN;QT_MAT_RVMEDAL;QT_MAT_RVTRANS;QT_CONC_RVPPI;QT_CONC_RVQUILO;QT_CONC_RVREFU;QT_CONC_RVPOVT;QT_CONC_RVIDOSO;QT_CONC_RVINTERN;QT_CONC_RVMEDAL;QT_CONC_RVTRANS
3;35;3518800;0;2;1;4;2;1258526;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;26;9;0;0;24;24;3;0;21;0;0;0;11;0;0;0;13;10;2;1;7;2;0;17;4;14;0;0;0;29;21;8;0;0;0;10;7;3;2;7;0;0;17;3;8;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;35;0;29;0;1;0;1;1;1;0;7;0;0;0;0;7;0;0;2;5;4;0;0;0;0;4;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;1;0;29;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3518800;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;25;4;0;0;24;8;0;0;16;0;0;0;5;0;0;0;1;3;4;5;12;3;1;13;1;8;0;0;7;17;14;3;0;0;0;1;2;3;4;5;0;2;8;1;5;0;0;3;2;0;2;0;0;0;0;1;0;0;0;0;1;2;0;0;0;0;0;29;0;17;0;2;0;2;2;1;0;18;0;0;0;0;18;0;0;17;1;9;0;0;0;0;9;0;0;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;1;0;17;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0.4482758620689655;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3518800;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;43;18;0;0;37;34;0;0;3;0;0;0;24;0;0;0;23;14;6;4;7;5;2;21;4;10;3;0;23;42;27;15;0;0;0;17;8;6;4;3;3;1;14;5;8;3;0;12;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;60;1;41;1;1;0;0;0;0;0;31;0;0;0;0;31;0;0;29;2;20;0;0;0;0;20;0;0;18;2;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;57;4;0;40;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.3114754098360656;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3518800;0;2;1;4;2;100307;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;5;7;0;0;12;9;4;0;0;0;0;0;0;0;0;0;4;3;2;1;0;2;0;3;1;7;0;0;1;35;22;13;0;0;0;7;8;7;4;4;4;1;19;1;8;0;0;7;9;5;4;0;0;0;0;1;3;0;3;1;1;9;0;0;0;0;0;12;0;35;0;9;0;2;0;1;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4;0;33;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.0833333333333335;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3518800;0;2;1;5;2;1322945;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;16;4;0;0;11;0;1;0;10;0;0;0;9;0;0;0;4;1;4;8;3;0;0;5;2;2;1;0;10;35;31;4;0;0;0;6;2;6;9;10;2;0;7;2;10;2;0;14;7;7;0;0;0;0;0;0;1;2;2;2;0;1;0;4;1;0;1;20;0;35;0;7;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;34;1;0;6;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0.25;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3518800;0;2;1;5;2;1404324;"""0115L04""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;13;4;0;0;17;17;0;0;0;0;0;0;0;0;0;0;5;1;4;3;1;2;1;17;0;0;0;0;0;32;23;9;0;0;0;5;5;5;8;6;3;0;28;0;3;0;0;1;3;2;1;0;0;0;1;0;1;0;1;0;0;3;0;0;0;0;0;17;0;32;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;31;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4117647058823529;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3518800;0;2;1;5;2;1404325;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;10;6;0;0;16;16;0;0;0;0;0;0;0;0;0;0;6;5;0;1;3;1;0;15;0;0;0;0;1;27;19;8;0;0;0;6;6;2;2;9;2;0;22;0;1;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;22;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3518800;0;2;2;4;2;1375276;"""0115L07""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;8;4;0;0;12;12;0;0;0;0;0;0;0;0;0;0;0;0;6;3;1;2;0;2;2;2;0;0;6;18;14;4;0;0;0;0;0;6;4;5;3;0;8;2;2;0;0;6;3;3;0;0;0;0;0;0;0;0;3;0;0;3;0;0;0;0;0;12;0;18;0;3;0;1;1;1;0;12;0;0;0;0;12;0;0;12;0;18;0;0;0;0;18;0;0;18;0;3;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;11;7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3519071;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;17;1;0;0;18;18;0;0;0;0;0;0;0;0;0;0;2;3;1;6;4;2;0;10;2;6;0;0;0;23;21;2;0;0;0;2;4;3;6;6;2;0;11;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;23;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;0;22;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3519071;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;17;3;0;0;14;14;0;0;0;0;0;0;6;0;0;0;5;2;2;1;8;2;0;4;2;4;1;0;9;16;13;3;0;0;0;4;2;1;1;6;2;0;4;2;4;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;16;0;0;0;1;1;1;0;11;0;0;0;0;11;0;0;11;0;10;0;0;0;0;10;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;1;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.2;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3519709;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;9;2;0;0;11;11;0;0;0;0;0;0;0;0;0;0;2;5;0;2;2;0;0;9;0;2;0;0;0;18;13;5;0;0;0;2;6;4;4;2;0;0;15;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;16;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.09090909090909091;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3520509;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;16;5;0;0;11;11;0;0;0;0;0;0;10;0;0;1;5;3;3;1;6;2;0;11;0;4;0;0;6;13;10;3;0;0;0;2;2;2;1;4;2;0;7;0;4;0;0;2;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;21;0;13;0;1;0;1;1;1;0;11;0;0;0;0;11;0;0;9;2;6;0;0;0;0;6;0;0;5;1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;3;0;11;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38095238095238093;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522109;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;8;6;0;0;14;14;0;0;0;0;0;0;0;0;0;0;1;1;2;2;5;3;0;10;2;2;0;0;0;24;18;6;0;0;0;3;2;4;5;5;5;0;11;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;24;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;4;0;19;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522109;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;8;3;0;0;10;3;3;0;4;0;0;0;1;0;0;0;3;2;2;2;0;2;0;4;3;4;0;0;0;13;8;5;0;0;0;1;3;2;3;1;2;1;7;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;10;3;0;0;0;0;0;0;0;0;16;7;13;0;20;11;13;0;0;0;0;0;0.6363636363636364;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522208;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;10;3;0;0;13;13;0;0;0;0;0;0;0;0;0;0;1;2;5;1;4;0;0;7;0;5;1;0;0;24;20;4;0;0;0;5;2;7;3;7;0;0;10;1;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;24;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;22;2;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;0;0.15384615384615385;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522208;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;12;4;0;0;11;11;0;0;0;0;0;0;5;0;0;0;8;0;1;3;3;1;0;6;1;6;0;0;3;13;9;4;0;0;0;7;0;1;2;2;1;0;5;1;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;13;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;7;1;6;0;0;0;0;6;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;12;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0.1875;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522208;0;2;1;4;2;1205437;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;12;0;0;0;9;5;1;0;3;0;0;0;3;0;0;0;5;2;2;1;1;1;0;3;2;7;0;0;0;16;15;1;0;0;0;4;3;2;3;3;1;0;7;3;5;1;0;0;4;3;1;0;0;0;0;1;1;1;1;0;0;1;0;2;1;0;0;12;0;16;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;15;1;0;4;0;0;0;0;0;0;17;8;15;4;24;12;16;4;0;0;0;0;0.6666666666666666;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522307;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;11;5;0;0;16;16;0;0;0;0;0;0;0;0;0;0;5;2;1;3;4;1;0;14;0;2;0;0;0;24;17;7;0;0;0;6;5;1;4;7;1;0;20;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;24;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;2;0;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3125;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522307;0;2;1;4;2;89379;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;29;9;0;0;29;12;0;0;17;0;0;0;9;0;0;0;7;7;6;8;10;0;0;18;1;3;0;0;16;30;23;7;0;0;0;5;6;4;5;9;1;0;17;1;1;0;0;11;3;3;0;0;0;0;0;0;2;0;1;0;0;2;0;0;0;0;1;38;0;30;0;3;0;0;0;0;0;21;0;0;0;0;21;0;0;21;0;19;0;0;0;0;19;0;0;19;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;1;0;28;2;0;3;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0.2894736842105263;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522307;0;2;1;4;2;1420104;"""0115L12""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;11;2;0;0;9;8;0;0;1;0;0;0;4;0;0;0;5;4;0;3;0;1;0;4;0;2;0;0;7;9;8;1;0;0;0;4;3;0;1;0;1;0;4;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;9;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;8;0;5;0;0;0;0;5;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.38461538461538464;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522307;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;26;9;0;0;20;18;0;0;2;0;0;0;15;0;0;0;11;8;7;3;3;3;0;15;1;7;0;0;12;39;27;12;0;0;0;12;7;7;4;5;4;0;21;3;5;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;0;39;0;0;0;0;0;0;0;25;0;0;0;0;25;0;0;24;1;25;0;0;0;0;25;0;0;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;2;0;35;4;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;0;0.14285714285714285;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522307;0;2;2;4;2;1186955;"""0115L13""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;12;3;0;0;3;3;0;0;0;0;0;0;12;0;0;0;2;4;2;2;4;1;0;3;0;2;0;0;10;27;24;3;0;0;0;4;6;5;4;7;1;0;14;1;2;0;0;10;3;3;0;0;0;0;0;0;0;1;2;0;0;2;0;0;0;0;1;15;0;27;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;1;0;21;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522406;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;6;6;0;0;12;12;0;0;0;0;0;0;0;0;0;0;5;2;0;0;5;0;0;8;2;2;0;0;0;19;13;6;0;0;0;7;3;1;2;6;0;0;15;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.5;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522406;0;2;1;4;2;1420105;"""0115L15""";01;011;0115;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;21;4;0;0;19;19;0;0;0;0;0;0;6;0;0;0;4;6;8;3;2;2;0;10;1;2;0;0;12;18;15;3;0;0;0;3;6;4;2;2;1;0;9;1;1;0;0;7;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;25;0;18;0;1;0;0;0;0;0;16;0;0;0;0;16;0;0;15;1;10;0;0;0;0;10;0;0;9;1;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.4;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3522505;0;2;1;2;1;1522594;"""0115L13""";01;011;0115;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;21;3;0;0;24;24;0;0;0;0;0;0;0;0;0;0;3;2;4;4;9;2;0;5;4;15;0;0;0;31;24;7;0;0;0;6;3;5;5;8;4;0;7;4;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;31;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.3333333333333333;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
3;35;3523107;0;1;4;1;1;1598277;"""0115L13""";01;011;0115;2;1;1;1;1;44;0;44;0;40;0;4;0;168;0;168;0;163;0;5;0;44;33;11;0;44;40;0;29;0;11;0;0;0;4;0;0;0;19;7;6;5;6;1;0;21;9;14;0;0;0;29;22;7;0;29;0;14;5;4;2;4;0;0;10;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;9;0;10;0;14;14;6;0;9;0;0;0;0;0;0;0;37;7;0;27;2;0;0;0;0;0;0;0;0;10;10;10;0;7;7;7;0;0;0;0;0;0.2727272727272727;2022;;;;;;;;;;;;;;;;;;;;;;;;;;
